"SAMPLE","DATE","TIME","Timepoint","CYT","CYTSN","OP","FSC-A_Gain","FSC-H_Gain","FSC-W_Gain","SSC-A_Gain","SSC-H_Gain","SSC-W_Gain","R660-A_Gain","R660-H_Gain","R780-A_Gain","R780-H_Gain","B530-A_Gain","B530-H_Gain","B695-A_Gain","B695-H_Gain","V450-A_Gain","V450-H_Gain","V530-A_Gain","V530-H_Gain","V710-A_Gain","V710-H_Gain","Y590-A_Gain","Y590-H_Gain","Y610-A_Gain","Y610-H_Gain","Y670-A_Gain","Y670-H_Gain","Y780-A_Gain","Y780-H_Gain","FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","R660-A","R660-H","R780-A","R780-H","B530-A","B530-H","B695-A","B695-H","V450-A","V450-H","V530-A","V530-H","V710-A","V710-H","Y590-A","Y590-H","Y610-A","Y610-H","Y670-A","Y670-H","Y780-A","Y780-H","Red_LaserDelay","Blue_LaserDelay","Violet_LaserDelay","Yellow_LaserDelay","Red_AreaScalingFactor","Blue_AreaScalingFactor","Violet_AreaScalingFactor","Yellow_AreaScalingFactor"
"10-AUG-2021",2021-08-10,9H 38M 29S,"Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,41394.421875,60692.46484375,44538,85247.99609375,60979.365234375,91129,277.100006103516,NA,192.100006103516,NA,304,NA,233.599990844727,NA,516.109985351562,NA,259.570007324219,NA,383.799987792969,NA,233.729995727539,NA,207.270004272461,NA,242.550003051758,NA,181.440002441406,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09-AUG-2021",2021-08-09,9H 42M 42S,"Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,39526.0703125,59493.814453125,43328.5,81111.6796875,59802.03515625,88340.5,260.950012207031,NA,174.25,NA,283.839996337891,NA,225.279998779297,NA,508.029998779297,NA,254.520004272461,NA,372.690002441406,NA,226.800003051758,NA,204.75,NA,237.509994506836,NA,178.289993286133,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05-AUG-2021",2021-08-05,8H 48M 49S,"Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,42918.33203125,62004.462890625,45182,87886.3984375,62023.7265625,92283,289.850006103516,NA,199.75,NA,310.399993896484,NA,234.239990234375,NA,525.200012207031,NA,268.660003662109,NA,398.949981689453,NA,239.399993896484,NA,212.309997558594,NA,248.220001220703,NA,183.959991455078,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04-AUG-2021",2021-08-04,13H 33M 44S,"Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,41167.296875,60348.005859375,44603,84015.0390625,60489.181640625,90558.5,277.950012207031,NA,192.100006103516,NA,295.040008544922,NA,232.959991455078,NA,515.099975585938,NA,262.600006103516,NA,390.869995117188,NA,229.31999206543,NA,206.639999389648,NA,239.399993896484,NA,180.179992675781,NA,NA,NA,NA,NA,NA,NA,NA,NA
"03-AUG-2021",2021-08-03,11H 28M 46S,"Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,536,536,424,424,591,591,651,651,557,557,454,454,514,514,384,384,447,447,427,427,476,476,39298.900390625,61746.322265625,41583.5,80716.33984375,61425.728515625,85765.5,286.440002441406,334,193.440002441406,224,291.720001220703,321,234.600006103516,261,501.720001220703,550,267.510009765625,300,386.279998779297,401,221.68000793457,265,200.600006103516,235,238.68000793457,286,190.400009155273,254,NA,NA,NA,NA,NA,NA,NA,NA
"02-AUG-2021",2021-08-02,12H 30M 54S,"Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,39798.2265625,60178.40234375,43193,80755.51953125,60312.23046875,87239,249.050003051758,NA,167.450012207031,NA,285.759994506836,NA,225.919998168945,NA,500.959991455078,NA,251.489990234375,NA,367.639984130859,NA,216.089996337891,NA,194.669998168945,NA,227.429992675781,NA,169.470001220703,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30-JUL-2021",2021-07-30,9H 45M 39S,"Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,41797.3203125,59845.62890625,45447,85460.15625,60152.443359375,92494,279.649993896484,NA,194.650009155273,NA,295.040008544922,NA,240.639999389648,NA,535.299987792969,NA,267.649993896484,NA,390.869995117188,NA,238.139999389648,NA,212.940002441406,NA,245.699996948242,NA,185.850006103516,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29-JUL-2021",2021-07-29,13H 49M 35S,"Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,41202.056640625,59298.8671875,45382.5,82265.27734375,59279.369140625,90476,249.900009155273,NA,169.150009155273,NA,294.399993896484,NA,232.959991455078,NA,511.059997558594,NA,257.549987792969,NA,364.609985351562,NA,216.720001220703,NA,197.190002441406,NA,231.209991455078,NA,171.990005493164,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28-JUL-2021",2021-07-28,9H 37M 15S,"Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,41597.056640625,61202.09765625,44337,84936.640625,61079.63671875,90572,257.550018310547,NA,176.800003051758,NA,295.040008544922,NA,235.519989013672,NA,523.179992675781,NA,262.600006103516,NA,389.859985351562,NA,229.31999206543,NA,203.490005493164,NA,236.880004882812,NA,177.029998779297,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27-JUL-2021",2021-07-27,11H 36M 47S,"Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,41544.51953125,59534.60546875,44774,83656.31640625,60245.787109375,90572.5,275.399993896484,NA,190.400009155273,NA,294.399993896484,NA,236.799987792969,NA,518.635009765625,NA,260.579986572266,NA,382.790008544922,NA,224.279998779297,NA,200.970001220703,NA,234.675003051758,NA,175.770004272461,NA,NA,NA,NA,NA,NA,NA,NA,NA
